mat-no,price-per-unit,pieces-per-pack,suggested-mat-no,name,url,summary,variants-info,thumbnail,thumbnail-2x,vector,size,variant,category,colour,subtitle
668891,1440.00,1440,669649,XILION Chaton,/XILION-Chaton-669649/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669649-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMDA2N3xpbWFnZS9wbmd8aW1hZ2VzL2gyNS9oNDIvODgyNDI4MDMxNzk4Mi5wbmd8MGQxZTVkYWU2NThjZjEyYjlhMDE3YWFkN2ZlMzUyZjY4MTc1MWYwMWZhOTExNGRhZWMxNWUyNTdkNDc5MDk1Yw,/medias/669649-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMDEzNjF8aW1hZ2UvcG5nfGltYWdlcy9oZGEvaDAyLzg4MjQyODE2NjE0NzAucG5nfDM5YWY5ZmU3Mzc3ZjU1YjM3OWRhNjE4MmRkOGI2YTYzMjc1ZGUwYTEyOWM0YjQ3N2YyMjgwOTI2ODM1OTcxZjU,/medias/669649-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjZC9oZjAvODkyMDcwMzE3MjYzOC5zdmd8ODE0MWI4NTUxMmI2ZDUwYmY1NjAwYTY3Y2FlNDJiY2NhMjFhNjUwNGJiOTJjMzUyMzdkZjRhZWE3Y2QzNzAwNw,1.33 mm PP 6,Peridot/Platinum-colored Pro Foiling,Round Stones,Peridot,XILION Chaton
668892,1440.00,1440,668718,XILION Chaton,/XILION-Chaton-668718/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/668718-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5ODM4fGltYWdlL3BuZ3xpbWFnZXMvaDc4L2g2OC84ODI0MjEyMzI0MzgyLnBuZ3w2MzRhNzE1MTE1Yzc4M2ZjZWZjNjZlM2NjMWRjMjBmM2Y3ZDlmYzA4MzMzNDU5OGRlOWY2YjE2ZWNkNTAyZTM5,/medias/668718-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMDA4MTV8aW1hZ2UvcG5nfGltYWdlcy9oOGQvaGUxLzg4MjQyMTM1Njk1NjYucG5nfGVkMTQzMjdiYWNiZDRmZjA4ZWQwOThjYTczODYyMWIwNTFlMmJiOGIyYzcxNjVmODRmNmM1ZTVhMWI1OGFhMmY,/medias/668718-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhMi9oYTkvODkyMDY5MTUwNzIzMC5zdmd8Mjk1NWUwN2U3N2E1NDAxZDVjY2U1OWQ3YjI2MTYzMjlmZmVlNjg0ODMwY2U1NmJiMDM4NGM2ZGU1NTkyOGEyNQ,1.55 mm PP 9,Rose/Platinum-colored Pro Foiling,Round Stones,Rose,XILION Chaton
668895,1440.00,1440,669265,XILION Chaton,/XILION-Chaton-669265/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669265-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1MDg3fGltYWdlL3BuZ3xpbWFnZXMvaDc0L2hmZS84OTA4NDg4MjEyNTEwLnBuZ3w4OTE0YjcxMjFlNDA1ZGY3ZmNjNDJhYWQ1YThjYjAxN2I3N2JiOTZmNzRlNjQwMjViNjZlMGY1Njc3Yjg1NWI2,/medias/669265-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzIzOHxpbWFnZS9wbmd8aW1hZ2VzL2gyMC9oY2EvODkwODQ4ODI3ODA0Ni5wbmd8ZmY1NTk5Mzg5NDQ5YzdiMDY5YjhlZGMxNGQ0Y2I4ZWU4YWEyZmViMGUwMjJkNWNiYTVjMWY2NmU0Y2RmMzAxMw,/medias/669265-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g5My9oN2YvODkyMDcwMTA3NTQ4Ni5zdmd8YzExMzNlNjJmYzMwOGIzYTEwZjVmNWZjNDQ3Yjg0MGNiNzA0MzIwMjcyNzEwZWVmNTAyZjJlNzgzNzhjZDZjYQ,3.90 mm PP 31,Siam/Platinum-colored Pro Foiling,Round Stones,Siam,XILION Chaton
1063520,1440.00,1440,694164,XILION Chaton,/XILION-Chaton-694164/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/694164-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzOTA5fGltYWdlL3BuZ3xpbWFnZXMvaDRjL2g3Mi84OTc2NDI1NzQ2NDYyLnBuZ3w0MjdiNjljMzQ4MjQyZDIwODAzNjk4YzNlYzRlNDY5YjM5YWUyZWUwZDMxNDhlNDhmM2RiNWE0ODQyYTdkNDcy,/medias/694164-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzc0MXxpbWFnZS9wbmd8aW1hZ2VzL2hmYy9oZmIvODk3NjQyNTg3NzUzNC5wbmd8ZGI1YjhkZDNjYTBmNWFlOGY1NDgzNGQwMzFjOTBlYzAwNDA5OTI0MmRiZWNlZTcwY2U3ODUyM2Y4NTk5MDM3Mg,/medias/694164-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0MC9oZjAvODk3NjQyNjM2OTA1NC5zdmd8ZGJjNjEzNGFiNmViOWIzNGYwNTQ4NWIyOWNkZjQxODdiYTQ0YTZlZTRiMGY2NmIxMTBjOTg3N2IzZDU0Yzk5ZQ,1.55 mm PP 9,Turquoise/Platinum-colored Pro Foiling,Round Stones,Turquoise,XILION Chaton
866121,1440.00,1440,868064,XILION Chaton,/XILION-Chaton-868064/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/868064-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMDE3NHxpbWFnZS9wbmd8aW1hZ2VzL2hkMS9oM2MvODgyNDc0ODQwODg2Mi5wbmd8YjlhZThkMzcwMDRlNWEwMDM4NWM5NGM0MjY2NTE1M2I3MDVlMDA4MDcyZGVmNWRjYTMwYWNjYWJiODdlNThjNQ,/medias/868064-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w5NzIyMXxpbWFnZS9wbmd8aW1hZ2VzL2g5Ni9oOTcvODgyNDc0OTcxOTU4Mi5wbmd8MDc0MDg0MzQ5NTk4ZjZkZjljNzQ2ZDBlYWMxZmNjNjAwZWQxYjBmYWE4NzI2M2YxMTA3MzQ0ZjEzNGQ4YTFkMQ,/medias/868064-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzNi9oYjUvODkyMDc2MDU4MjE3NC5zdmd8MDYzOTQ5M2U3Y2YzN2IyMDdiNGEzYjQxNjVlMDQyMzUyMmExZjI0ODE1NmQ3YTIyNTIzYTJiMzhlNzcyNDVmYQ,1.55 mm PP 9,Crystal Silver Shade/Platinum-colored Pro Foiling,Round Stones,Crystal Silver Shade,XILION Chaton
1065829,1440.00,1440,1062479,XILION Chaton,/XILION-Chaton-1062479/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/1062479-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMDM4OHxpbWFnZS9wbmd8aW1hZ2VzL2hkOS9oOTUvODkyNjc3MTgwNjIzOC5wbmd8ODc3YjdmNzY2OGFmNWJhYzcxODllOWJkMDQ5ZjU0OWY5ZjFmMTBlYWNhZmVlNGYwNTE1ZTMwYzcyZGUyMGZmMA,/medias/1062479-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyNzMzNnxpbWFnZS9wbmd8aW1hZ2VzL2gwMC9oYzEvODkyNjc3MTg3MTc3NC5wbmd8NWFjNDE4OTE1ZjgwNWM0MjBkNjU5YTRjNjAyZjQyOTYyMjgxMGI0YWNkYzY2ZDJhZjIyZGNjOGUzN2UxYjEwZg,/medias/1062479-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4Ni9oY2MvODkxOTYzNDM0NjAxNC5zdmd8YmJhYmQ4NmYxN2ZhZjllYWFmZjc4MmM0YTAyM2QwYTU5ZjIyMjIzMmYwN2FhYTc4MDM5MDczMDgxOGZmNDE4NQ,3.10 mm PP 24,Provence Lavender/Platinum-colored Pro Foiling,Round Stones,Provence Lavender,XILION Chaton
684749,1440.00,1440,669265,XILION Chaton,/XILION-Chaton-669265/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669265-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1MDg3fGltYWdlL3BuZ3xpbWFnZXMvaDc0L2hmZS84OTA4NDg4MjEyNTEwLnBuZ3w4OTE0YjcxMjFlNDA1ZGY3ZmNjNDJhYWQ1YThjYjAxN2I3N2JiOTZmNzRlNjQwMjViNjZlMGY1Njc3Yjg1NWI2,/medias/669265-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzIzOHxpbWFnZS9wbmd8aW1hZ2VzL2gyMC9oY2EvODkwODQ4ODI3ODA0Ni5wbmd8ZmY1NTk5Mzg5NDQ5YzdiMDY5YjhlZGMxNGQ0Y2I4ZWU4YWEyZmViMGUwMjJkNWNiYTVjMWY2NmU0Y2RmMzAxMw,/medias/669265-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g5My9oN2YvODkyMDcwMTA3NTQ4Ni5zdmd8YzExMzNlNjJmYzMwOGIzYTEwZjVmNWZjNDQ3Yjg0MGNiNzA0MzIwMjcyNzEwZWVmNTAyZjJlNzgzNzhjZDZjYQ,3.90 mm PP 31,Siam/Platinum-colored Pro Foiling,Round Stones,Siam,XILION Chaton
668923,1440.00,1440,668775,XILION Chaton,/XILION-Chaton-668775/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/668775-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wyNDY5MXxpbWFnZS9wbmd8aW1hZ2VzL2hmMS9oZTIvODg3MDQyMTEwMjYyMi5wbmd8Y2IxN2YzOTliY2JkMzQ4MTgzMGRkMTUzZGVlODlkNGE1OTRhODFmMGM4Y2Q0MTY3MzczYjkxMzk0NDIyZDIwMg,/medias/668775-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2ODk0NHxpbWFnZS9wbmd8aW1hZ2VzL2gwMi9oZDMvODg3MDQyMTIzMzY5NC5wbmd8NjgyODM1MmQ0ZDZlYjFhM2ZlMzZjYzY2NTMwNTJmMDg2MzU2YzU3NjhlNThiMTljODBlZjc0ZmY2Y2Q4ZGEwYQ,/medias/668775-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2NS9oMTcvODkyMDY5NDg0OTU2Ni5zdmd8MDE4NWM4MGQyNGQxOGYzMzI4OTU4ZTA3OWE1NGNhYWMxZTgwMjQzZThlMzE5YWIyMGIyZTc4MmM1OGNjZThmYw,1.85 mm PP 12,Amethyst/Platinum-colored Pro Foiling,Round Stones,Amethyst,XILION Chaton
669844,1440.00,1440,669850,XILION Chaton,/XILION-Chaton-669850/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669850-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0NjI2fGltYWdlL3BuZ3xpbWFnZXMvaGNiL2g5OC84OTA4NTAyMDczMzc0LnBuZ3w4YjA0ZGQxM2UzMjAzMGJhMjc4NGRhMzAwZGYwZWIzZTk4NzI1YjQ4ZGIzOTQyNGJhMWY1NWM3ZDYxODI0YjYy,/medias/669850-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMDI0M3xpbWFnZS9wbmd8aW1hZ2VzL2hlNy9oNTMvODkwODUwMjEzODkxMC5wbmd8NTRmMjM0NGY0ZGVlYmNkMWEyOGNhM2YyNzBjNzg4OTQ3N2NhNjlmZWFhNjYzMGRhYzRiYzRkODY1MmQxMjQzMA,/medias/669850-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzOC9oN2UvODkyMDcwODQ4MTA1NC5zdmd8YWU2Mzg0OWZhNmZkYTk4ZTQ0NWM1NDBiYWI2YTM5NTM1YzYwYWZjYWZkMWQzNWVjYWU1ZTUzYzEwZmQ0MTI3Mg,2.75 mm PP 21,Burgundy/Platinum-colored Pro Foiling,Round Stones,Burgundy,XILION Chaton
668947,1440.00,1440,669020,XILION Chaton,/XILION-Chaton-669020/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669020-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMTUwMHxpbWFnZS9wbmd8aW1hZ2VzL2hhYi9oZjEvODkyOTMyNTgwOTY5NC5wbmd8NjZmNDEwNDVlMGViYWE2YjJhNmM0MDI1MTBhNmQxZjg5N2I0MTMzMDBmMDZkNGUwMTZlNDFhZmY2Y2ViZTFmNQ,/medias/669020-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wzMjUzOHxpbWFnZS9wbmd8aW1hZ2VzL2g0My9oMTIvODkyOTMyNTg3NTIzMC5wbmd8ZGI0ZmQzZWU4ZTU3YjBmYjc1NTEwYjM5N2Q2YWUzMjJjMTYyZmMxMzcwMDUyNWEzMDY5MTZlOWEwMDYxNDMyMw,/medias/669020-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3ZS9oZDMvODkyMDY5OTk2MTM3NC5zdmd8ZWE3ZmRmZTUxNTRiMzVjM2Q4NzFhYTE1Yzc0ZWVjZTg4MGNiNGE5ZDdkMjY1YmUwN2RhYzFhNGZlM2Y4OGQ3NQ,2.75 mm PP 21,Smoked Topaz/Platinum-colored Pro Foiling,Round Stones,Smoked Topaz,XILION Chaton
668951,1440.00,1440,668701,XILION Chaton,/XILION-Chaton-668701/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/668701-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5NzQ2fGltYWdlL3BuZ3xpbWFnZXMvaDU2L2hmOC84ODI0MjAyMjk3Mzc0LnBuZ3wzZDJkZmRmODc0ZGRkMDE4YmUwNTE3NGM1MWExYzZlNGRjNWM5NTI2NjdlMGJkMDdkOTc0OWM3MTg3NDZjYzli,/medias/668701-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3NDgwMHxpbWFnZS9wbmd8aW1hZ2VzL2g4Yi9oMWMvODgyNDIwMzM3ODcxOC5wbmd8Zjg5NzdhOTg1OTk2MDE2MDBhM2IyMzkwNDY2MzI5MjAyZjk4MGMzMmE0MzEyYjEyYTZkMzFhZWViZTFmYjJjYQ,/medias/668701-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4OS9oZTYvODkyMDY5MDM5MzExOC5zdmd8MjE0NjAyMjdjNTFkZGYwYTQ0ZWMyMjY3YTQ2NTk4ZGZlYTExMmYxMTQ1YmM3OGI3YmEyOGVmOTE4MDQwMGVkNg,1.55 mm PP 9,Black Diamond/Platinum-colored Pro Foiling,Round Stones,Black Diamond,XILION Chaton
668961,1440.00,1440,669131,XILION Chaton,/XILION-Chaton-669131/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669131-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2NzA0fGltYWdlL3BuZ3xpbWFnZXMvaGZkL2gzNC84OTA4NDg3MTYzOTM0LnBuZ3w0ODJjYTMwMjBkMTY4YTFmODE2NWFlZGZjZTdiNTg5MGM1MGYyYzZjMjdlODNlMTJjODk4OGZmYTQ2NjE3ZTYx,/medias/669131-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNjI2MHxpbWFnZS9wbmd8aW1hZ2VzL2gzMi9oNTYvODkwODQ4NzIyOTQ3MC5wbmd8NTQwNTk2N2Q0ZTI5Zjk2YTM0MDQ3ZDVmNDA2OTk5NzEwYmQ1YjI2MTJmN2M5OTg4MTQ2NTVlZjAwOGM1ZDhhNQ,/medias/669131-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjOS9oMTYvODkyMDcwMDU1MTE5OC5zdmd8ODdkYTkxNzE1MDllYzg2MzMyMWIwZWVkODI2MGE0Yzc5OWIzZGI4NTUzMWQwODEzM2M3ZmQ2ZWU1ODNmYjVkZQ,3.35 mm PP 26,Light Colorado Topaz/Platinum-colored Pro Foiling,Round Stones,Light Colorado Topaz,XILION Chaton
668971,1440.00,1440,669265,XILION Chaton,/XILION-Chaton-669265/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669265-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1MDg3fGltYWdlL3BuZ3xpbWFnZXMvaDc0L2hmZS84OTA4NDg4MjEyNTEwLnBuZ3w4OTE0YjcxMjFlNDA1ZGY3ZmNjNDJhYWQ1YThjYjAxN2I3N2JiOTZmNzRlNjQwMjViNjZlMGY1Njc3Yjg1NWI2,/medias/669265-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzIzOHxpbWFnZS9wbmd8aW1hZ2VzL2gyMC9oY2EvODkwODQ4ODI3ODA0Ni5wbmd8ZmY1NTk5Mzg5NDQ5YzdiMDY5YjhlZGMxNGQ0Y2I4ZWU4YWEyZmViMGUwMjJkNWNiYTVjMWY2NmU0Y2RmMzAxMw,/medias/669265-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g5My9oN2YvODkyMDcwMTA3NTQ4Ni5zdmd8YzExMzNlNjJmYzMwOGIzYTEwZjVmNWZjNDQ3Yjg0MGNiNzA0MzIwMjcyNzEwZWVmNTAyZjJlNzgzNzhjZDZjYQ,3.90 mm PP 31,Siam/Platinum-colored Pro Foiling,Round Stones,Siam,XILION Chaton
669000,1440.00,1440,668775,XILION Chaton,/XILION-Chaton-668775/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/668775-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wyNDY5MXxpbWFnZS9wbmd8aW1hZ2VzL2hmMS9oZTIvODg3MDQyMTEwMjYyMi5wbmd8Y2IxN2YzOTliY2JkMzQ4MTgzMGRkMTUzZGVlODlkNGE1OTRhODFmMGM4Y2Q0MTY3MzczYjkxMzk0NDIyZDIwMg,/medias/668775-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2ODk0NHxpbWFnZS9wbmd8aW1hZ2VzL2gwMi9oZDMvODg3MDQyMTIzMzY5NC5wbmd8NjgyODM1MmQ0ZDZlYjFhM2ZlMzZjYzY2NTMwNTJmMDg2MzU2YzU3NjhlNThiMTljODBlZjc0ZmY2Y2Q4ZGEwYQ,/medias/668775-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2NS9oMTcvODkyMDY5NDg0OTU2Ni5zdmd8MDE4NWM4MGQyNGQxOGYzMzI4OTU4ZTA3OWE1NGNhYWMxZTgwMjQzZThlMzE5YWIyMGIyZTc4MmM1OGNjZThmYw,1.85 mm PP 12,Amethyst/Platinum-colored Pro Foiling,Round Stones,Amethyst,XILION Chaton
669001,1440.00,1440,5240301,XILION Chaton,/XILION-Chaton-5240301/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/5240301-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wyNTgzOHxpbWFnZS9wbmd8aW1hZ2VzL2hlYS9oYWIvODg2OTYyODExNzAyMi5wbmd8NjI0ZTFlZDU0N2I0YjE3MmIwNWQ1MzA5NjcwY2YyOWIzMzRhZGRiYTMzNWUxMzdmNWI2MzM5YmZjYzMzZTI0NQ,/medias/5240301-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3MjA4NXxpbWFnZS9wbmd8aW1hZ2VzL2hmNi9oZjUvODg2OTYyODI0ODA5NC5wbmd8NjI1OWYyNjM0MDQ3NzBmNTkwZjNiMDBlM2QwN2I0NDhmZTZjODdkNmU0OWI4NmFiMTc0NzIzYzQ1MjU5YTY0MQ,/medias/5240301-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0MDkzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gyMC9oNWUvODkyMDQxNjA1OTQyMi5zdmd8ZTFmMTM1ZmQyZjY0YjJkZDQ5MWU1ZGQwMDVmNjllYThmNmI3YTM1YTdhYTUxZTMzMTRmMWUxZjU5YmMwZmE2Zg,0.95 mm PP 2,Aquamarine/Platinum-colored Pro Foiling,Round Stones,Aquamarine,XILION Chaton
669002,1440.00,1440,668701,XILION Chaton,/XILION-Chaton-668701/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/668701-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5NzQ2fGltYWdlL3BuZ3xpbWFnZXMvaDU2L2hmOC84ODI0MjAyMjk3Mzc0LnBuZ3wzZDJkZmRmODc0ZGRkMDE4YmUwNTE3NGM1MWExYzZlNGRjNWM5NTI2NjdlMGJkMDdkOTc0OWM3MTg3NDZjYzli,/medias/668701-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3NDgwMHxpbWFnZS9wbmd8aW1hZ2VzL2g4Yi9oMWMvODgyNDIwMzM3ODcxOC5wbmd8Zjg5NzdhOTg1OTk2MDE2MDBhM2IyMzkwNDY2MzI5MjAyZjk4MGMzMmE0MzEyYjEyYTZkMzFhZWViZTFmYjJjYQ,/medias/668701-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4OS9oZTYvODkyMDY5MDM5MzExOC5zdmd8MjE0NjAyMjdjNTFkZGYwYTQ0ZWMyMjY3YTQ2NTk4ZGZlYTExMmYxMTQ1YmM3OGI3YmEyOGVmOTE4MDQwMGVkNg,1.55 mm PP 9,Black Diamond/Platinum-colored Pro Foiling,Round Stones,Black Diamond,XILION Chaton
669003,1440.00,1440,668702,XILION Chaton,/XILION-Chaton-668702/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/668702-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMDQ2MHxpbWFnZS9wbmd8aW1hZ2VzL2gxYy9oZjkvODgyNDIwMzExNjU3NC5wbmd8MmZjN2UzNzc0YzNlMTA3YTU2NTg2MjViZGJmNGQxMjI0YWE3YzZiNGFkOTEyOTk4NjE4OTMyODg2ZjJjMzU4Yg,/medias/668702-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMDkyMzN8aW1hZ2UvcG5nfGltYWdlcy9oYTYvaDkwLzg4MjQyMDQxNjUxNTAucG5nfDQzMmY1OTljZTY5MDcwNjMwOTcwMWQ1NmQwOWZlYWJhNTVkODA1NjZiYzk4ZjkzNTBhMTM4NmMxMTcwODViZTY,/medias/668702-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hlNS9oOGMvODkyMDY5MDQ1ODY1NC5zdmd8ZmMyY2E0ZDVhZWY5Y2QwNGYxMjgzODk0NWNjMjU3Mzg3MTliYjA2MTM1MzUzYTFjNDI3MzBmODg2ZDQ1Yjc3NQ,1.55 mm PP 9,Blue Zircon/Platinum-colored Pro Foiling,Round Stones,Blue Zircon,XILION Chaton
669850,1440.00,1440,669850,XILION Chaton,/XILION-Chaton-669850/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/669850-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0NjI2fGltYWdlL3BuZ3xpbWFnZXMvaGNiL2g5OC84OTA4NTAyMDczMzc0LnBuZ3w4YjA0ZGQxM2UzMjAzMGJhMjc4NGRhMzAwZGYwZWIzZTk4NzI1YjQ4ZGIzOTQyNGJhMWY1NWM3ZDYxODI0YjYy,/medias/669850-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMDI0M3xpbWFnZS9wbmd8aW1hZ2VzL2hlNy9oNTMvODkwODUwMjEzODkxMC5wbmd8NTRmMjM0NGY0ZGVlYmNkMWEyOGNhM2YyNzBjNzg4OTQ3N2NhNjlmZWFhNjYzMGRhYzRiYzRkODY1MmQxMjQzMA,/medias/669850-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzOC9oN2UvODkyMDcwODQ4MTA1NC5zdmd8YWU2Mzg0OWZhNmZkYTk4ZTQ0NWM1NDBiYWI2YTM5NTM1YzYwYWZjYWZkMWQzNWVjYWU1ZTUzYzEwZmQ0MTI3Mg,2.75 mm PP 21,Burgundy/Platinum-colored Pro Foiling,Round Stones,Burgundy,XILION Chaton
1052837,1440.00,1440,1062499,XILION Chaton,/XILION-Chaton-1062499/p,34 sizes & 101 colors/effects,101 colors/effects,/medias/1062499-SWPMATERIAL-RVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MDg3fGltYWdlL3BuZ3xpbWFnZXMvaGI4L2g0Mi84OTA2NDk0ODAzOTk4LnBuZ3wxZmM2ZmY0YmMyNDJmY2RkYTc0NzIxNGRjNzMzOGVmYjJlZmI4MWNlOTliMTU1MTJkNDM4YWE3YmFhMTlhNDVl,/medias/1062499-SWPMATERIAL-RVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyNTgxOXxpbWFnZS9wbmd8aW1hZ2VzL2gxMi9oMmQvODkwNjQ5NDg2OTUzNC5wbmd8ZTdiZGQzYmZjYWRjNTUzNmFjMTNjMDI2NjUwNDQ2ODA1ZTU4NTQ3OGIwNDM3ZTQxOWQwY2M3YzQzMzUxOWE4OA,/medias/1062499-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzNjg0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhYi9oNjIvODkxOTYzNDkzNTgzOC5zdmd8YzlhYTdhNDMzZmIzZDA2ZmFkOTdkMGY5YWYyNmU3ZWFkZTQ5YWNkNjZhZTY4ODA5ZmM5MzI4NTAxYzJkODBkNQ,4.50 mm SS 19,Fern Green/Platinum-colored Pro Foiling,Round Stones,Fern Green,XILION Chaton
